station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2005-03-28T18:41:40.3,2006-05-22T12:51:33.6,"[-0.268432024405101, -0.153043472901758]","[0.19858509909795968, 0.1997870626543886]","[0.6639771414106562, 0.5546020127480944]","[0.5805652426317253, 0.5178847707192358]","[0.7507694904920645, 0.553702639038424]","[0.6093794583563158, 0.4364642614265701]","[0.19858509909795968, 0.1997870626543886]"
II.DGAR.00.BHZ,2005-03-28T18:41:40.3,2008-05-03T10:51:38.6,"[-1.003190204564896, -0.8431412267847324]","[-0.5388168700602797, -0.4934113694656476]","[-0.0785171264073309, -0.1425551829575696]","[0.45949814375945486, 0.4486072534923292]","[0.6871671257694708, 0.583993307099754]","[0.6477078035732903, 0.5189239528725288]","[-0.5388168700602797, -0.4934113694656476]"
II.DGAR.00.BHZ,2005-03-28T21:26:36.78,2005-04-01T16:20:25.06,"[-0.8898491903452541, -0.7056655838182987]","[-0.41103749986834764, -0.37445782841051856]","[0.0641589721704293, -0.011726990206646738]","[0.3856276967120684, 0.29534213053413766]","[0.7513345367954345, 0.5533344986749238]","[0.6510709710551421, 0.44040264429522413]","[-0.41103749986834764, -0.37445782841051856]"
II.DGAR.00.BHZ,2005-03-28T21:36:54.79,2005-04-04T07:04:43.05,"[-0.4045484951528209, -0.25887839305707894]","[0.09076523064459628, 0.08151427300958888]","[0.5858705500878282, 0.4250693766846232]","[0.6577385624123444, 0.5140823284345658]","[0.8248134123643006, 0.6131112481703677]","[0.6524316054528053, 0.3527837207495193]","[0.09076523064459628, 0.08151427300958888]"
II.DGAR.00.BHZ,2005-03-28T21:36:54.79,2008-03-29T09:39:04.53,"[-0.5367333412425795, -0.4233557670344132]","[-0.05187741195876774, -0.08274626233908111]","[0.4351468472768399, 0.2630249884047635]","[0.7272388406630561, 0.6880561323590163]","[0.8947759877693853, 0.7582923733730637]","[0.6585168398813644, 0.35634488809223686]","[-0.05187741195876774, -0.08274626233908111]"
II.DGAR.00.BHZ,2005-03-28T23:20:31.14,2005-03-29T14:43:30.35,"[-0.4129183985666009, -0.2667738993150201]","[0.05668440231380936, 0.06472949820271826]","[0.5266484573443332, 0.395231796672952]","[0.8021406561280255, 0.6064048741076723]","[0.9446748469439005, 0.8197759568905434]","[0.7989354502779149, 0.6886644615678779]","[0.05668440231380936, 0.06472949820271826]"
II.DGAR.00.BHZ,2005-03-28T23:20:31.14,2005-08-25T09:24:35.13,"[-0.8276230906718715, -0.6853996752234689]","[-0.35622798876230327, -0.35177595438399734]","[0.1179966191966257, -0.024170142930551773]","[0.6987631803495162, 0.5992533560661754]","[0.8542104239562089, 0.763023762744256]","[0.7502410770709842, 0.6547943422650331]","[-0.35622798876230327, -0.35177595438399734]"
II.DGAR.00.BHZ,2005-03-28T23:20:31.14,2006-02-05T06:13:35.97,"[-0.6971572298142165, -0.4988554631800042]","[-0.22779468903064173, -0.17405877049767957]","[0.24185622076836924, 0.15921397233902496]","[0.6775427675213813, 0.34462613932328173]","[0.8690502342588392, 0.6481506537718851]","[0.8264326157336433, 0.650235884783173]","[-0.22779468903064173, -0.17405877049767957]"
II.DGAR.00.BHZ,2005-03-29T01:04:38.31,2005-03-29T18:17:25.41,"[-1.6177820523144952, -1.4349240475994962]","[-1.1386340169442575, -1.1209447511723505]","[-0.6581597437945065, -0.8024222609727114]","[0.7351534858082804, 0.5021443198638114]","[0.9397786630649229, 0.7989066878517479]","[0.7838361333613673, 0.6498720287582477]","[-1.1386340169442575, -1.1209447511723505]"
II.DGAR.00.BHZ,2005-03-29T01:04:38.31,2005-05-05T22:57:30.34,"[-2.1107193244526443, -1.9458432279522744]","[-1.6239451262115192, -1.6159570544022983]","[-1.1361826505441044, -1.2811410522764297]","[0.6506210621818007, 0.33723819120913046]","[0.8463011847499822, 0.5343895432326351]","[0.682648936546708, 0.4737873611834957]","[-1.6239451262115192, -1.6159570544022983]"
II.DGAR.00.BHZ,2005-03-29T01:04:38.31,2008-12-30T17:28:19.5,"[-1.3823758603697394, -1.3926175265961211]","[-0.9058676010420422, -0.8184358075719931]","[-0.4284914262884954, -0.49731325669411175]","[0.5123401474885837, 0.28501775170353577]","[0.8178144287387356, 0.5231919858183002]","[0.7656661666478132, 0.6025438731154481]","[-0.9058676010420422, -0.8184358075719931]"
II.DGAR.00.BHZ,2005-03-29T02:21:36.41,2005-04-01T01:55:10.42,"[0.12629567071164058, 0.2800444795276521]","[0.5916397987542267, 0.5965379505477588]","[1.0626443650660542, 0.9148397432143571]","[0.4266506765138289, 0.7479671315534042]","[0.7226064084705875, 0.8597587779656637]","[0.5543725580414816, 0.7008954912073683]","[0.5916397987542267, 0.5965379505477588]"
II.DGAR.00.BHZ,2005-03-29T02:21:36.41,2005-04-17T11:41:26.53,"[-1.7394627311174216, -1.5706517752571274]","[-1.2578709460641881, -1.2435020545315023]","[-0.7763634200336421, -0.9175268545302822]","[0.45570319761921835, 0.6392550809122353]","[0.8012300539957331, 0.7428564103502661]","[0.6406763081291378, 0.6392607607710958]","[-1.2578709460641881, -1.2435020545315023]"
II.DGAR.00.BHZ,2005-03-29T02:36:45.64,2005-03-30T14:38:18.0,"[1.4680872419288256, 1.6398278504014638]","[1.9392908693676598, 1.9544653273222392]","[2.403701390616491, 2.270707105503377]","[0.6524649712776127, 0.6808967184901378]","[0.8666359002802421, 0.8326165870332154]","[0.7253446287783505, 0.6678400564023478]","[1.9392908693676598, 1.9544653273222392]"
II.DGAR.00.BHZ,2005-03-29T02:40:37.61,2005-03-30T18:16:48.26,"[-0.3002071653024492, -0.12132632099450795]","[0.18038416715119615, 0.19400915958666232]","[0.6621486005416524, 0.5163578652883715]","[0.7361329226029013, 0.4985575049673399]","[0.9085698556404517, 0.7118188188251033]","[0.7012137754765537, 0.5847345881154694]","[0.18038416715119615, 0.19400915958666232]"
II.DGAR.00.BHZ,2005-03-29T02:40:37.61,2005-04-17T01:10:27.63,"[3.6977889069281233, 3.869305103400429]","[4.178477390372294, 4.184383808128617]","[4.66215139302037, 4.503768445723314]","[0.598597740336835, 0.5011347121349139]","[0.8223677588092922, 0.6390564299585265]","[0.6981761246868744, 0.49667542463959746]","[4.178477390372294, 4.184383808128617]"
II.DGAR.00.BHZ,2005-03-29T02:40:37.61,2005-08-02T07:15:44.38,"[0.23800030633233127, 0.41879059917560285]","[0.7164015654840964, 0.7426859678446375]","[1.200144482725462, 1.0731279042479893]","[0.5134725279518199, 0.4291422571184751]","[0.7987710003154485, 0.6403983861555074]","[0.7316245777509714, 0.5611609545653085]","[0.7164015654840964, 0.7426859678446375]"
II.DGAR.00.BHZ,2005-03-29T02:40:37.61,2015-09-04T08:02:12.75,"[0.3777806845705083, 0.5300581413519789]","[0.8495758671344058, 0.8492884601206137]","[1.3280510669518706, 1.1737628497259331]","[0.5003744272685616, 0.4948542070241086]","[0.7151148877124828, 0.6220202441664525]","[0.6114361068291498, 0.48219498910225767]","[0.8495758671344058, 0.8492884601206137]"
II.DGAR.00.BHZ,2005-03-29T02:46:16.95,2005-03-31T01:11:52.41,"[0.3832306294674953, 0.5533980947275676]","[0.8681549534185304, 0.8767980457149519]","[1.3521156831577452, 1.197338025239873]","[0.6368040439812311, 0.3958886527705536]","[0.8190953606848945, 0.5316771659009951]","[0.7595836883594764, 0.40176745385621343]","[0.8681549534185304, 0.8767980457149519]"
II.DGAR.00.BHZ,2005-03-29T03:15:10.31,2005-03-30T16:05:04.39,"[-1.8222841029943577, -1.7065796499266612]","[-1.3615706611208558, -1.3567707660490844]","[-0.9011010056794775, -1.0067382772643785]","[0.7865990688858601, 0.4808092473333843]","[0.9525862902135036, 0.8582752837270393]","[0.7285231956786259, 0.5910314560663311]","[-1.3615706611208558, -1.3567707660490844]"
II.DGAR.00.BHZ,2005-03-29T03:23:51.52,2006-10-09T13:45:13.28,"[-0.41679966823684844, -0.27237433568888386]","[0.06268555205134896, 0.06463671722061796]","[0.5428105824165568, 0.3994104643875964]","[0.6827325573631574, 0.4607963859406434]","[0.8456488537783332, 0.5725456867822405]","[0.7675903364852199, 0.44590276430065795]","[0.06268555205134896, 0.06463671722061796]"
II.DGAR.00.BHZ,2005-03-29T03:38:28.19,2005-04-03T06:55:56.93,"[0.21567001516781217, 0.38180885571637413]","[0.6858098271147423, 0.7043536678163201]","[1.1493549804373895, 1.0296382273358]","[0.6978487247794423, 0.3649899571705648]","[0.8236135955186825, 0.6752463574687817]","[0.5580831315471854, 0.5599408418594255]","[0.6858098271147423, 0.7043536678163201]"
II.DGAR.00.BHZ,2005-03-29T03:38:28.19,2005-08-23T21:52:41.68,"[0.9147076548775833, 1.0743539151160135]","[1.3688831063064064, 1.3954274076566817]","[1.8197892665442397, 1.7165012396026835]","[0.6240913888258598, 0.4437358996771331]","[0.85305945446219, 0.7942457707177594]","[0.6804659973618645, 0.6591808611987208]","[1.3688831063064064, 1.3954274076566817]"
II.DGAR.00.BHZ,2005-03-29T03:38:28.19,2006-08-17T01:04:11.5,"[1.4343928028424449, 1.6064275002136452]","[1.8936555789448295, 1.9331859383381789]","[2.345628810939079, 2.262854074617889]","[0.45740264079364973, 0.39505513889397736]","[0.7367292509348323, 0.6863399375188881]","[0.653218469507266, 0.5389851320167003]","[1.8936555789448295, 1.9331859383381789]"
II.DGAR.00.BHZ,2005-03-29T03:44:36.1,2005-03-31T16:12:52.67,"[-0.7778533166283749, -0.6399828068979756]","[-0.31084389365121634, -0.296830575667918]","[0.1593109247347549, 0.046240832918045385]","[0.5515693225631234, 0.4767751880395284]","[0.8968115457282183, 0.7841171867123493]","[0.696664070098548, 0.6085361527254498]","[-0.31084389365121634, -0.296830575667918]"
II.DGAR.00.BHZ,2005-03-29T03:44:36.1,2005-04-20T09:26:57.8,"[-0.45410579469426177, -0.34459891686469196]","[0.012817615635421073, 0.01335312461687205]","[0.4885650271465334, 0.357063488321763]","[0.6234655875792079, 0.27428560976584476]","[0.7937285120608338, 0.564815968160508]","[0.519364696860505, 0.544299375235177]","[0.012817615635421073, 0.01335312461687205]"
II.DGAR.00.BHZ,2005-03-29T03:44:36.1,2005-07-28T07:11:54.79,"[0.45687418957567266, 0.5752129283720069]","[0.9223014428058177, 0.9323530375167627]","[1.3940355208972424, 1.2750288508556942]","[0.6307955116632931, 0.3075552273567077]","[0.8686037915183434, 0.6434915304852291]","[0.659334614826491, 0.5976894668563836]","[0.9223014428058177, 0.9323530375167627]"
II.DGAR.00.BHZ,2005-03-29T03:44:36.1,2009-09-19T14:28:14.88,"[0.002543762592403038, 0.11135141115004547]","[0.46689962163528453, 0.45662194031489894]","[0.9388362220218242, 0.7947656765377734]","[0.6711383600610905, 0.38144367598668694]","[0.8228236242045665, 0.7002995525524915]","[0.5423731193445253, 0.5744801827989295]","[0.46689962163528453, 0.45662194031489894]"
II.DGAR.00.BHZ,2005-03-29T03:44:36.1,2013-02-23T11:39:46.56,"[-0.35884319942234466, -0.21211121655222331]","[0.10735520803455434, 0.139831989665685]","[0.5718125514910326, 0.4851486761246462]","[0.5703592526103884, 0.2468969241852324]","[0.8121732807200127, 0.6420821985269206]","[0.6215197019653833, 0.594120363172092]","[0.10735520803455434, 0.139831989665685]"
II.DGAR.00.BHZ,2005-03-29T06:24:54.44,2005-04-01T01:46:59.78,"[-1.015314667084224, -0.8312652669391806]","[-0.5152355839741989, -0.5021780806841809]","[-0.023217770911281188, -0.17916703442392212]","[0.6499513363684027, 0.7522737055848148]","[0.916701339031488, 0.9010680352299817]","[0.8321435453180329, 0.6922789055117585]","[-0.5152355839741989, -0.5021780806841809]"
II.DGAR.00.BHZ,2005-03-29T07:09:35.15,2005-05-05T09:55:06.74,"[0.19857962276061705, 0.3324414491330373]","[0.6570077297561583, 0.646965166327109]","[1.1188279261281473, 0.9611036665814692]","[0.7472906703748986, 0.7108546895562388]","[0.8969809541987397, 0.8370804007298327]","[0.7578529508526055, 0.6732089063185941]","[0.6570077297561583, 0.646965166327109]"
II.DGAR.00.BHZ,2005-03-29T07:16:48.34,2005-03-30T08:38:14.14,"[-0.8172180203554837, -0.5973022295585608]","[-0.3176287873586024, -0.2738919553788482]","[0.17640863257675551, 0.056663514999073204]","[0.6780168778031935, 0.2891082663222018]","[0.8855628423857419, 0.6082264319921438]","[0.6832502518617702, 0.5650379412700899]","[-0.3176287873586024, -0.2738919553788482]"
II.DGAR.00.BHZ,2005-03-29T09:28:22.39,2005-04-07T16:40:53.34,"[-0.1772355885749338, -0.07379997833897622]","[0.27327135098279065, 0.2638061809958377]","[0.7245613549776894, 0.5947194120218325]","[0.6663553654826779, 0.3655031175018979]","[0.8151002150395652, 0.564123673026074]","[0.6678690101135668, 0.5471221281673387]","[0.27327135098279065, 0.2638061809958377]"
II.DGAR.00.BHZ,2005-03-29T10:23:09.82,2005-04-12T11:53:06.67,"[1.0612362650487772, 1.1851335478314975]","[1.5229663742279427, 1.5066367100820794]","[1.9931603393643105, 1.834697914569796]","[0.7153610345682949, 0.5513130828804308]","[0.8946597889779355, 0.7341067111090732]","[0.5568572115034264, 0.5940832653344247]","[1.5229663742279427, 1.5066367100820794]"
II.DGAR.00.BHZ,2005-03-29T10:23:09.82,2005-08-10T10:27:35.21,"[4.040016728516686, 4.1895745349813405]","[4.492099131577246, 4.511865994681617]","[4.965700179105718, 4.842071269563516]","[0.4925717168133954, 0.35862316550110884]","[0.7975815439378677, 0.6127154954710647]","[0.5868608680070785, 0.6333326224788874]","[4.492099131577246, 4.511865994681617]"
II.DGAR.00.BHZ,2005-03-29T10:23:09.82,2005-09-18T10:12:30.9,"[-0.6675406210404773, -0.5291615040942629]","[-0.20268128530120894, -0.20012504445101442]","[0.28372908401103847, 0.1301874106625968]","[0.413670754611577, 0.45074510751741054]","[0.6741735344779751, 0.6679839544685243]","[0.43158369816933173, 0.6033204835955073]","[-0.20268128530120894, -0.20012504445101442]"
II.DGAR.00.BHZ,2005-03-29T11:08:17.77,2005-03-31T15:08:09.94,"[-0.907691873186352, -0.7834615408330471]","[-0.4517352721750282, -0.45188099092949296]","[-0.0025534469983837377, -0.11965995849927497]","[0.4425643215641759, 0.7209068044529202]","[0.8704166676613716, 0.9017786810331558]","[0.4868997974583443, 0.6888554388554444]","[-0.4517352721750282, -0.45188099092949296]"
II.DGAR.00.BHZ,2005-03-29T11:08:17.77,2005-04-17T11:54:31.7,"[-0.8373154353783386, -0.7085452553446836]","[-0.37539677788036274, -0.3726096623352104]","[0.08050689771661244, -0.03664805046411624]","[0.42786332107330255, 0.6198049836178904]","[0.8368782236426413, 0.8334090482136854]","[0.4402600950261315, 0.6738294593560644]","[-0.37539677788036274, -0.3726096623352104]"
II.DGAR.00.BHZ,2005-03-29T11:08:17.77,2005-05-06T00:06:32.61,"[-0.9970916952946478, -0.866157229682092]","[-0.5255789916330645, -0.5321352386742727]","[-0.05982031257179212, -0.19545453422963938]","[0.4512194182492404, 0.6186107841975177]","[0.7843980953466038, 0.7582842852353777]","[0.38971815691678996, 0.5477738563670566]","[-0.5255789916330645, -0.5321352386742727]"
II.DGAR.00.BHZ,2005-03-29T11:47:54.48,2006-02-21T18:51:09.14,"[1.517881375000317, 1.715295296805601]","[1.9917455207414725, 2.0397786982601738]","[2.4615699266043003, 2.3661285347748664]","[0.508838970757897, 0.49690766332041153]","[0.7810107849135266, 0.7707492789159991]","[0.6503417999425732, 0.7435403941856327]","[1.9917455207414725, 2.0397786982601738]"
II.DGAR.00.BHZ,2005-03-29T12:44:06.2,2005-04-05T22:20:08.86,"[-0.7944188365511909, -0.6592080960402846]","[-0.3152155454089443, -0.3274972645907433]","[0.16874397381813594, 0.001169045685483653]","[0.7183409679214912, 0.7025315001361827]","[0.902020461324715, 0.8657764178981838]","[0.6072670763322611, 0.7090238809889908]","[-0.3152155454089443, -0.3274972645907433]"
II.DGAR.00.BHZ,2005-03-29T12:44:06.2,2005-05-04T12:24:29.21,"[-1.2828957475445324, -1.124624200378817]","[-0.8026135891017461, -0.7920656613516627]","[-0.3290679795199212, -0.45637738808416434]","[0.6961593966325789, 0.491177545776713]","[0.8483695462195363, 0.6667225027307709]","[0.5799183704429447, 0.560009057472526]","[-0.8026135891017461, -0.7920656613516627]"
II.DGAR.00.BHZ,2005-03-29T12:44:06.2,2005-06-08T08:27:17.33,"[-0.9766375212251234, -0.8244121941182808]","[-0.5001256991824478, -0.49103528472596764]","[-0.025840599310077202, -0.15772283272008675]","[0.7009716989469423, 0.5604384015397467]","[0.8450993750556947, 0.7821754141760107]","[0.5867230061019296, 0.649159510422417]","[-0.5001256991824478, -0.49103528472596764]"
II.DGAR.00.BHZ,2005-03-29T13:42:45.44,2005-04-05T05:36:41.3,"[0.05965104193302016, 0.24381002228643647]","[0.5688677223184988, 0.5666991145911778]","[1.0765732115035171, 0.8898256631897776]","[0.6739237303869485, 0.7681355384259336]","[0.8605054890443636, 0.8850834352553012]","[0.5768863671090557, 0.7661373511770695]","[0.5688677223184988, 0.5666991145911778]"
II.DGAR.00.BHZ,2005-03-29T13:54:41.67,2005-03-30T16:05:04.39,"[-2.046416402627679, -1.941686667372562]","[-1.5832931729959352, -1.5884744493556888]","[-1.1210712937525957, -1.229456419151838]","[0.7750083479990675, 0.5829100478614979]","[0.9454152096337116, 0.8783738679708576]","[0.7384432980138587, 0.5255274436871967]","[-1.5832931729959352, -1.5884744493556888]"
II.DGAR.00.BHZ,2005-03-29T14:24:22.66,2005-04-03T19:25:43.62,"[-0.72119214687938, -0.6026911997480352]","[-0.2645217324532694, -0.2635151270891833]","[0.19138393134898204, 0.07989025157166678]","[0.7667928935851158, 0.5617075890843148]","[0.9597939383165529, 0.8185187153169602]","[0.7675010550308453, 0.5792934505482251]","[-0.2645217324532694, -0.2635151270891833]"
II.DGAR.00.BHZ,2005-03-29T14:24:22.66,2005-05-01T19:15:43.29,"[-3.664617940288084, -3.5555512753826375]","[-3.1992458594706252, -3.201890941525522]","[-2.733976938034265, -2.8466362890718773]","[0.5958226210732213, 0.41023011942573956]","[0.7470597463237305, 0.5424027841393836]","[0.5812879604330408, 0.41898024400934847]","[-3.1992458594706252, -3.201890941525522]"
II.DGAR.00.BHZ,2005-03-29T14:24:22.66,2014-07-12T06:30:31.89,"[-1.5999364239960143, -1.4516528888024953]","[-1.1369434000801402, -1.1137899764772132]","[-0.6766781348600454, -0.7713035932761592]","[0.6336753263833442, 0.427100548050833]","[0.8824837796581575, 0.7000452022404079]","[0.7856695034002751, 0.5254862662668002]","[-1.1369434000801402, -1.1137899764772132]"
II.DGAR.00.BHZ,2005-03-29T14:43:30.35,2005-04-03T07:15:11.35,"[-0.5702863126743516, -0.44156603868931293]","[-0.10657957203593506, -0.10245643028268815]","[0.3595088685269004, 0.23530239346944007]","[0.7377779769925651, 0.5652528445610706]","[0.912496455745205, 0.7420665706844775]","[0.7939328537749628, 0.6129605858913728]","[-0.10657957203593506, -0.10245643028268815]"
II.DGAR.00.BHZ,2005-03-29T14:43:30.35,2005-06-03T03:42:16.32,"[0.49363224531095645, 0.622205302803773]","[0.954075868743973, 0.9585045024578149]","[1.4187879497462978, 1.293257825575298]","[0.7390177554588063, 0.4905087607367877]","[0.8694400056020051, 0.6607740570171714]","[0.7615942645460513, 0.5777470331242169]","[0.954075868743973, 0.9585045024578149]"
II.DGAR.00.BHZ,2005-03-29T14:43:30.35,2005-07-01T16:57:44.65,"[0.2905607644953955, 0.4369352663476281]","[0.7549790434980065, 0.7706521841253319]","[1.2224940638787656, 1.1097395413070834]","[0.7124420074365447, 0.46078447014825763]","[0.8837332557658778, 0.6149331322413807]","[0.7755018103280586, 0.5402158816724025]","[0.7549790434980065, 0.7706521841253319]"
